surface,reading,theme_ids,source_kind,source_ref
ペペロミア,ぺぺろみあ,plant|nature,auto,wnja:1.1-compatible-roots-v2
ホシガラス,ほしがらす,animal|nature,auto,wnja:1.1-compatible-roots-v2
ホシハジロ,ほしはじろ,animal|nature,auto,wnja:1.1-compatible-roots-v2
ホスピタル,ほすぴたる,place_building,auto,wnja:1.1-compatible-roots-v2
ホテイラン,ほていらん,plant|nature,auto,wnja:1.1-compatible-roots-v2
ホライモリ,ほらいもり,animal|nature,auto,wnja:1.1-compatible-roots-v2
ホリホック,ほりほっく,plant|nature,auto,wnja:1.1-compatible-roots-v2
ボックス席,ぼっくすせき,daily_tools,auto,wnja:1.1-compatible-roots-v2
ボブスレー,ぼぶすれー,vehicle,reviewed,wnja:02860847-n|wnja:02861022-n
ボブテール,ぼぶてーる,animal|nature,auto,wnja:1.1-compatible-roots-v2
ボヘミアン,ぼへみあん,person_job,auto,wnja:1.1-compatible-roots-v2
ポタージュ,ぽたーじゅ,food,auto,wnja:1.1-compatible-roots-v2
ポピュラー,ぽぴゅらー,music,auto,wnja:1.1-compatible-roots-v2
ポロネーズ,ぽろねーず,clothing,auto,wnja:1.1-compatible-roots-v2
ポンツーン,ぽんつーん,vehicle,reviewed,wnja:03981566-n
ポーリング,ぽーりんぐ,person_job,auto,wnja:1.1-compatible-roots-v2
マウンテン,まうんてん,nature|place_building,auto,wnja:1.1-compatible-roots-v2
マカダミア,まかだみあ,plant|nature,auto,wnja:1.1-compatible-roots-v2
マシュマロ,ましゅまろ,food,auto,wnja:1.1-compatible-roots-v2
マジシャン,まじしゃん,person_job,auto,wnja:1.1-compatible-roots-v2
マジョリカ,まじょりか,daily_tools,auto,wnja:1.1-compatible-roots-v2
マスカット,ますかっと,fruit,reviewed,wnja:07760153-n
マスタード,ますたーど,food|plant,auto,wnja:1.1-compatible-roots-v2
マストドン,ますとどん,animal|nature,auto,wnja:1.1-compatible-roots-v2
マゾヒスト,まぞひすと,person_job,auto,wnja:1.1-compatible-roots-v2
マタドール,またどーる,person_job,auto,wnja:1.1-compatible-roots-v2
マダラシミ,まだらしみ,animal|nature,auto,wnja:1.1-compatible-roots-v2
マッシャー,まっしゃー,daily_tools,auto,wnja:1.1-compatible-roots-v2
マティーニ,まてぃーに,food,reviewed,wnja:07916041-n
マドリガル,まどりがる,music,auto,wnja:1.1-compatible-roots-v2
マナティー,まなてぃー,animal|nature,auto,wnja:1.1-compatible-roots-v2
マネジャー,まねじゃー,person_job,auto,wnja:1.1-compatible-roots-v2
マネージャ,まねーじゃ,person_job,auto,wnja:1.1-compatible-roots-v2
ママレード,ままれーど,food,auto,wnja:1.1-compatible-roots-v2
マリネード,まりねーど,food,auto,wnja:1.1-compatible-roots-v2
マルスグリ,まるすぐり,food|plant|fruit,auto,wnja:1.1-compatible-roots-v2
マングース,まんぐーす,animal|nature,auto,wnja:1.1-compatible-roots-v2
マンダリン,まんだりん,fruit,reviewed,wnja:07747951-n
マンドリル,まんどりる,animal|nature,auto,wnja:1.1-compatible-roots-v2
マンドリン,まんどりん,instrument|music,reviewed,wnja:03716966-n
マンドレル,まんどれる,daily_tools,auto,wnja:1.1-compatible-roots-v2
マーモット,まーもっと,animal|nature,reviewed,wnja:02361337-n
ミストラル,みすとらる,nature,auto,wnja:1.1-compatible-roots-v2
ミストレス,みすとれす,person_job,auto,wnja:1.1-compatible-roots-v2
ミソサザイ,みそさざい,animal|nature,auto,wnja:1.1-compatible-roots-v2
ミニバイク,みにばいく,vehicle,auto,wnja:1.1-compatible-roots-v2
ミノカサゴ,みのかさご,animal|nature,auto,wnja:1.1-compatible-roots-v2
ミヤコグサ,みやこぐさ,plant|nature,auto,wnja:1.1-compatible-roots-v2
ミヤコドリ,みやこどり,animal|nature,auto,wnja:1.1-compatible-roots-v2
ミュゼット,みゅぜっと,instrument|music,reviewed,wnja:03800371-n
ミユビシギ,みゆびしぎ,animal|nature,auto,wnja:1.1-compatible-roots-v2
ミンチパイ,みんちぱい,food,auto,wnja:1.1-compatible-roots-v2
ムスタング,むすたんぐ,animal|nature,auto,wnja:1.1-compatible-roots-v2
ムッシュー,むっしゅー,person_job,auto,wnja:1.1-compatible-roots-v2
メキシコ人,めきしこじん,person_job,auto,wnja:1.1-compatible-roots-v2
メソジスト,めそじすと,person_job,auto,wnja:1.1-compatible-roots-v2
メッチェン,めっちぇん,person_job,auto,wnja:1.1-compatible-roots-v2
メリケン粉,めりけんこ,food,auto,wnja:1.1-compatible-roots-v2
モダニスト,もだにすと,person_job,auto,wnja:1.1-compatible-roots-v2
モルモット,もるもっと,animal,reviewed,wnja:02361337-n|wnja:02364520-n|wnja:02364673-n|wnja:02364840-n
モンステラ,もんすてら,food|fruit,auto,wnja:1.1-compatible-roots-v2
ヤエムグラ,やえむぐら,plant|nature,auto,wnja:1.1-compatible-roots-v2
ヤコウボク,やこうぼく,plant|nature,auto,wnja:1.1-compatible-roots-v2
ヤマアラシ,やまあらし,animal|nature,auto,wnja:1.1-compatible-roots-v2
ヤマノイモ,やまのいも,vegetable,reviewed,wnja:07711907-n
ユニホーム,ゆにほーむ,clothing,auto,wnja:1.1-compatible-roots-v2
ヨウジウオ,ようじうお,animal|nature,auto,wnja:1.1-compatible-roots-v2
ライラック,らいらっく,plant|nature,reviewed,wnja:12310349-n
ライヴァル,らいゔぁる,person_job,auto,wnja:1.1-compatible-roots-v2
ラグタイム,らぐたいむ,music,auto,wnja:1.1-compatible-roots-v2
ラザーニャ,らざーにゃ,food,auto,wnja:1.1-compatible-roots-v2
ラズベリー,らずべりー,food|fruit,reviewed,wnja:07745466-n
ラベンダー,らべんだー,plant|nature,reviewed,wnja:12849717-n
ランセット,らんせっと,daily_tools,auto,wnja:1.1-compatible-roots-v2
ランチョン,らんちょん,food,auto,wnja:1.1-compatible-roots-v2
ランティエ,らんてぃえ,person_job,auto,wnja:1.1-compatible-roots-v2
リアリスト,りありすと,person_job,auto,wnja:1.1-compatible-roots-v2
リガトーニ,りがとーに,food,auto,wnja:1.1-compatible-roots-v2
リキュール,りきゅーる,food,auto,wnja:1.1-compatible-roots-v2
リソソーム,りそそーむ,body,auto,wnja:1.1-compatible-roots-v2
リバティ船,りばてぃせん,vehicle,auto,wnja:1.1-compatible-roots-v2
リボソーム,りぼそーむ,body,auto,wnja:1.1-compatible-roots-v2
リポソーム,りぽそーむ,body,auto,wnja:1.1-compatible-roots-v2
リポーター,りぽーたー,person_job,auto,wnja:1.1-compatible-roots-v2
リュージュ,りゅーじゅ,vehicle,auto,wnja:1.1-compatible-roots-v2
リョクトウ,りょくとう,plant|nature,auto,wnja:1.1-compatible-roots-v2
ルリノジコ,るりのじこ,animal|nature,auto,wnja:1.1-compatible-roots-v2
レイディー,れいでぃー,person_job,auto,wnja:1.1-compatible-roots-v2
レオタード,れおたーど,clothing,auto,wnja:1.1-compatible-roots-v2
レクイエム,れくいえむ,music,auto,wnja:1.1-compatible-roots-v2
レジデンス,れじでんす,place_building,auto,wnja:1.1-compatible-roots-v2
レズビアン,れずびあん,person_job,auto,wnja:1.1-compatible-roots-v2
レセプター,れせぷたー,body,auto,wnja:1.1-compatible-roots-v2
レチノール,れちのーる,food,auto,wnja:1.1-compatible-roots-v2
レッカー車,れっかーしゃ,vehicle,auto,wnja:1.1-compatible-roots-v2
レフェリー,れふぇりー,person_job,auto,wnja:1.1-compatible-roots-v2
レモネード,れもねーど,food,auto,wnja:1.1-compatible-roots-v2
レンギョウ,れんぎょう,plant|nature,auto,wnja:1.1-compatible-roots-v2
レンジャク,れんじゃく,animal|nature,auto,wnja:1.1-compatible-roots-v2
レンジャー,れんじゃー,person_job,auto,wnja:1.1-compatible-roots-v2
レンズマメ,れんずまめ,food|vegetable,auto,wnja:1.1-compatible-roots-v2
レントラー,れんとらー,music,auto,wnja:1.1-compatible-roots-v2
ロカビリー,ろかびりー,music,auto,wnja:1.1-compatible-roots-v2
ロケット弾,ろけっとだん,vehicle,auto,wnja:1.1-compatible-roots-v2
ロビイスト,ろびいすと,person_job,auto,wnja:1.1-compatible-roots-v2
ロブスター,ろぶすたー,food,reviewed,wnja:07792725-n
ローブラウ,ろーぶらう,person_job,auto,wnja:1.1-compatible-roots-v2
ヴァージン,ゔぁーじん,person_job,auto,wnja:1.1-compatible-roots-v2
ヴィタミン,ゔぃたみん,food,auto,wnja:1.1-compatible-roots-v2
ヴェテラン,ゔぇてらん,person_job,auto,wnja:1.1-compatible-roots-v2
上腕三頭筋,じょうわんさんとうきん,body,auto,wnja:1.1-compatible-roots-v2
中枢神経系,ちゅうすうしんけいけい,body,auto,wnja:1.1-compatible-roots-v2
交感神経系,こうかんしんけいけい,body,auto,wnja:1.1-compatible-roots-v2
人文主義者,じんぶんしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
保守主義者,ほしゅしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
保険代理店,ほけんだいりてん,person_job,auto,wnja:1.1-compatible-roots-v2
共和主義者,きょうわしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
共産主義者,きょうさんしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
化学受容器,かがくじゅようき,body,auto,wnja:1.1-compatible-roots-v2
医療従事者,いりょうじゅうじしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
十二指腸虫,じゅうにしちょうちゅう,animal|nature,auto,wnja:1.1-compatible-roots-v2
単純労働者,たんじゅんろうどうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
原理主義者,げんりしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
双子葉植物,そうしようしょくぶつ,plant|nature,auto,wnja:1.1-compatible-roots-v2
古典派音楽,こてんはおんがく,music,auto,wnja:1.1-compatible-roots-v2
合奏協奏曲,がっそうきょうそうきょく,music,auto,wnja:1.1-compatible-roots-v2
回想シーン,かいそうしーん,music,auto,wnja:1.1-compatible-roots-v2
国粋主義者,こくすいしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
士官候補生,しかんこうほせい,person_job,auto,wnja:1.1-compatible-roots-v2
多年生植物,たねんせいしょくぶつ,plant|nature,auto,wnja:1.1-compatible-roots-v2
大リーガー,だいりーがー,person_job,auto,wnja:1.1-compatible-roots-v2
大気電気学,たいきでんきがく,nature,auto,wnja:1.1-compatible-roots-v2
大脳辺縁系,だいのうへんえんけい,body,auto,wnja:1.1-compatible-roots-v2
完全主義者,かんぜんしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
家事手伝い,かじてつだい,person_job,auto,wnja:1.1-compatible-roots-v2
専務取締役,せんむとりしまりやく,person_job,auto,wnja:1.1-compatible-roots-v2
小型ボート,こがたぼーと,vehicle,auto,wnja:1.1-compatible-roots-v2
小型自動車,こがたじどうしゃ,vehicle,reviewed,wnja:03079136-n
工場労働者,こうじょうろうどうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
左ぎっちょ,ひだりぎっちょ,person_job,auto,wnja:1.1-compatible-roots-v2
巨大結腸症,きょだいけっちょうしょう,body,auto,wnja:1.1-compatible-roots-v2
常務取締役,じょうむとりしまりやく,person_job,auto,wnja:1.1-compatible-roots-v2
年金受給者,ねんきんじゅきゅうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
悲観主義者,ひかんしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
排外主義者,はいがいしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
放射線科医,ほうしゃせんかい,person_job,auto,wnja:1.1-compatible-roots-v2
救命ボート,きゅうめいぼーと,vehicle,auto,wnja:1.1-compatible-roots-v2
末梢神経系,まっしょうしんけいけい,body,auto,wnja:1.1-compatible-roots-v2
機雷敷設艦,きらいふせつかん,vehicle,auto,wnja:1.1-compatible-roots-v2
歯科技工士,しかぎこうし,person_job,auto,wnja:1.1-compatible-roots-v2
歯科衛生士,しかえいせいし,person_job,auto,wnja:1.1-compatible-roots-v2
現実主義者,げんじつしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
理学療法士,りがくりょうほうし,person_job,auto,wnja:1.1-compatible-roots-v2
理想主義者,りそうしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
破産管財人,はさんかんざいにん,person_job,auto,wnja:1.1-compatible-roots-v2
社会主義者,しゃかいしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
秋の野芥子,あきののげし,plant|nature,auto,wnja:1.1-compatible-roots-v2
米国大統領,べいこくだいとうりょう,person_job,auto,wnja:1.1-compatible-roots-v2
自動車工学,じどうしゃこうがく,person_job,auto,wnja:1.1-compatible-roots-v2
自己中心性,じこちゅうしんせい,person_job,auto,wnja:1.1-compatible-roots-v2
自律神経系,じりつしんけいけい,body,auto,wnja:1.1-compatible-roots-v2
自由主義者,じゆうしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
茶飲み仲間,ちゃのみなかま,person_job,auto,wnja:1.1-compatible-roots-v2
茶飲み友達,ちゃのみともだち,person_job,auto,wnja:1.1-compatible-roots-v2
菜食主義者,さいしょくしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
虚無主義者,きょむしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
西洋わさび,せいようわさび,plant|nature,auto,wnja:1.1-compatible-roots-v2
護衛駆逐艦,ごえいくちくかん,vehicle,auto,wnja:1.1-compatible-roots-v2
軍国主義者,ぐんこくしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
進歩主義者,しんぽしゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
遺体安置所,いたいあんちじょ,place_building,auto,wnja:1.1-compatible-roots-v2
電気ギター,でんきぎたー,instrument|music,reviewed,wnja:03272010-n
電気機関車,でんききかんしゃ,vehicle,auto,wnja:1.1-compatible-roots-v2
音楽評論家,おんがくひょうろんか,person_job,auto,wnja:1.1-compatible-roots-v2
高等弁務官,こうとうべんむかん,person_job,auto,wnja:1.1-compatible-roots-v2
鰹の烏帽子,かつおのえぼし,animal|nature,auto,wnja:1.1-compatible-roots-v2
あんぽんたん,あんぽんたん,person_job,auto,wnja:1.1-compatible-roots-v2
いたずらっ子,いたずらっこ,person_job,auto,wnja:1.1-compatible-roots-v2
おたんこなす,おたんこなす,person_job,auto,wnja:1.1-compatible-roots-v2
しゃれこうべ,しゃれこうべ,body,auto,wnja:1.1-compatible-roots-v2
ちんちくりん,ちんちくりん,person_job,auto,wnja:1.1-compatible-roots-v2
にゃんにゃん,にゃんにゃん,animal|nature,auto,wnja:1.1-compatible-roots-v2
アイスティー,あいすてぃー,food,auto,wnja:1.1-compatible-roots-v2
アイスピック,あいすぴっく,daily_tools,auto,wnja:1.1-compatible-roots-v2
アイスリンク,あいすりんく,place_building,auto,wnja:1.1-compatible-roots-v2
アオアシシギ,あおあししぎ,animal|nature,auto,wnja:1.1-compatible-roots-v2
アカオノスリ,あかおのすり,animal|nature,auto,wnja:1.1-compatible-roots-v2
アガパンサス,あがぱんさす,plant|nature,reviewed,wnja:12429148-n|wnja:12429352-n
アキカラマツ,あきからまつ,plant|nature,auto,wnja:1.1-compatible-roots-v2
アクアノート,あくあのーと,person_job,auto,wnja:1.1-compatible-roots-v2
アクアビット,あくあびっと,food,auto,wnja:1.1-compatible-roots-v2
アクロバット,あくろばっと,sport,reviewed,wnja:00434075-n
アコーデオン,あこーでおん,instrument|music,auto,wnja:1.1-compatible-roots-v2
アジテーター,あじてーたー,person_job,auto,wnja:1.1-compatible-roots-v2
アスパラガス,あすぱらがす,food|plant|vegetable,reviewed,wnja:07719213-n
アッシリア人,あっしりあじん,person_job,auto,wnja:1.1-compatible-roots-v2
アップルパイ,あっぷるぱい,food,auto,wnja:1.1-compatible-roots-v2
アツモリソウ,あつもりそう,plant|nature,auto,wnja:1.1-compatible-roots-v2
アテンダント,あてんだんと,person_job,auto,wnja:1.1-compatible-roots-v2
アドバイザー,あどばいざー,person_job,auto,wnja:1.1-compatible-roots-v2
アナーキスト,あなーきすと,person_job,auto,wnja:1.1-compatible-roots-v2
アペタイザー,あぺたいざー,food,auto,wnja:1.1-compatible-roots-v2
アペリティフ,あぺりてぃふ,food,auto,wnja:1.1-compatible-roots-v2
アホロートル,あほろーとる,animal|nature,auto,wnja:1.1-compatible-roots-v2
アリゲーター,ありげーたー,animal|nature,auto,wnja:1.1-compatible-roots-v2
アルバトロス,あるばとろす,animal|nature,auto,wnja:1.1-compatible-roots-v2
アルピニスト,あるぴにすと,person_job,auto,wnja:1.1-compatible-roots-v2
アレンジャー,あれんじゃー,person_job,auto,wnja:1.1-compatible-roots-v2
アロサウルス,あろさうるす,animal|nature,auto,wnja:1.1-compatible-roots-v2
アンスリウム,あんすりうむ,plant|nature,auto,wnja:1.1-compatible-roots-v2
アンバサダー,あんばさだー,person_job,auto,wnja:1.1-compatible-roots-v2
アーキテクト,あーきてくと,person_job,auto,wnja:1.1-compatible-roots-v2
アーチェリー,あーちぇりー,sport,reviewed,wnja:00446980-n
アーミッシュ,あーみっしゅ,person_job,auto,wnja:1.1-compatible-roots-v2
アームチェア,あーむちぇあ,daily_tools,auto,wnja:1.1-compatible-roots-v2
イグアノドン,いぐあのどん,animal|nature,auto,wnja:1.1-compatible-roots-v2
イスラエル人,いすらえるじん,person_job,auto,wnja:1.1-compatible-roots-v2
イスラム教徒,いすらむきょうと,person_job,auto,wnja:1.1-compatible-roots-v2
